show_id,type,title,date_added,release_year,rating,duration
7765,TV Show,Power Rangers in Space,"January 1, 2016",1998,TV-Y7,1 Season
7766,TV Show,Power Rangers Jungle Fury,"January 1, 2016",2008,TV-Y7,1 Season
7767,TV Show,Power Rangers Lightspeed Rescue,"January 1, 2016",2000,TV-Y7,1 Season
7768,TV Show,Power Rangers Lost Galaxy,"January 1, 2016",1999,TV-Y7,1 Season
7769,TV Show,Power Rangers Mystic Force,"January 1, 2016",2006,TV-Y7,1 Season
7770,TV Show,Power Rangers Ninja Storm,"January 1, 2016",2003,TV-Y7,1 Season
7771,TV Show,Power Rangers Operation Overdrive,"January 1, 2016",2007,TV-Y7,1 Season
7772,TV Show,Power Rangers RPM,"January 1, 2016",2009,TV-Y7,1 Season
7773,TV Show,Power Rangers S.P.D.,"January 1, 2016",2005,TV-Y7,1 Season
7774,TV Show,Power Rangers Samurai,"January 1, 2016",2011,TV-Y7,1 Season
7775,Movie,"Power Rangers Samurai: Christmas Together, Friends Forever (Christmas Special)","January 1, 2016",2011,TV-Y7,24 min
7776,Movie,Power Rangers Samurai: Clash of the Red Rangers,"January 1, 2016",2011,TV-Y7,46 min
7777,Movie,Power Rangers Samurai: Party Monsters (Halloween Special),"January 1, 2016",2011,TV-Y7,24 min
7778,TV Show,Power Rangers Super Megaforce,"January 1, 2016",2014,TV-Y7,1 Season
7779,Movie,Power Rangers Super Megaforce: The Legendary Battle (Extended),"January 1, 2016",2014,TV-Y7,55 min
7780,TV Show,Power Rangers Super Samurai,"January 1, 2016",2012,TV-Y7,1 Season
7781,Movie,Power Rangers Super Samurai: Stuck on Christmas,"January 1, 2016",2012,TV-Y7,24 min
7782,Movie,Power Rangers Super Samurai: Trickster Treat,"January 1, 2016",2012,TV-Y7,23 min
7783,TV Show,Power Rangers Time Force,"January 1, 2016",2001,TV-Y7,1 Season
7784,TV Show,Power Rangers Turbo,"January 1, 2016",1997,TV-Y7,1 Season
7785,TV Show,Power Rangers Wild Force,"January 1, 2016",2002,TV-Y7,1 Season
7786,TV Show,Power Rangers Zeo,"January 1, 2016",1996,TV-Y7,1 Season
7787,TV Show,Power Rangers: Megaforce,"January 1, 2016",2013,TV-Y7,1 Season
7788,Movie,Power Rangers: Megaforce: Raising Spirits,"January 1, 2016",2013,TV-Y7,24 min
7789,Movie,Power Rangers: Megaforce: The Robo Knight Before Christmas,"January 1, 2016",2013,TV-Y7,24 min
7790,Movie,Prague,"December 1, 2017",2013,TV-MA,106 min
7791,Movie,Prelude to War,"March 31, 2017",1942,TV-14,52 min
7792,Movie,Premachi Goshta,"February 15, 2018",2013,TV-14,127 min
7793,Movie,Prescription Thugs,"April 15, 2016",2015,NR,86 min
7794,Movie,Primal Fear,"December 1, 2019",1996,R,131 min
7795,Movie,Prince Charming,"August 31, 2018",1984,TV-14,93 min
7796,TV Show,Prince Jai Aur Dumdaar Viru,"October 18, 2020",2017,TV-Y,1 Season
7797,Movie,Princess Cyd,"February 5, 2018",2017,TV-MA,97 min
7798,Movie,Professor Mack,"August 6, 2019",2018,TV-MA,84 min
7799,TV Show,Prohibition: A Film by Ken Burns and Lynn Novick,"February 22, 2017",2011,TV-PG,1 Season
7800,Movie,Prosecuting Evil: The Extraordinary World of Ben Ferencz,"June 1, 2019",2019,TV-MA,83 min
7801,TV Show,Psiconautas,"April 15, 2018",2016,TV-MA,2 Seasons
7802,Movie,Pukar,"March 1, 2018",2000,TV-14,165 min
7803,Movie,Pulp Fiction,"January 1, 2019",1994,R,154 min
7804,Movie,Punjab 1984,"November 1, 2017",2014,TV-14,158 min
7805,Movie,Pusher,"December 27, 2017",2012,R,89 min
7806,Movie,Pyaar Ka Punchnama,"May 1, 2017",2011,TV-14,149 min
7807,TV Show,Pyaar Tune Kya Kiya," June 1, 2017",2014,TV-14,3 Seasons
7808,Movie,Q Ball,"March 11, 2020",2019,TV-MA,96 min
7809,TV Show,Qué pena tu serie,"November 4, 2016",2015,TV-MA,1 Season
7810,Movie,Quantum of Solace,"August 31, 2020",2008,PG-13,106 min
7811,TV Show,Queen of No Marriage,"August 1, 2016",2009,TV-MA,1 Season
7812,Movie,Queen of the Desert,"April 6, 2019",2015,PG-13,128 min
7813,TV Show,Queens of Comedy,"May 1, 2018",2017,TV-MA,1 Season
7814,TV Show,Queens vs. Kings,"October 25, 2018",2018,TV-14,1 Season
7815,Movie,R.L. Stine's Mostly Ghostly,"August 1, 2018",2008,PG,98 min
7816,TV Show,Rab Se Sohna Isshq,"June 1, 2017",2012,TV-14,1 Season
7817,Movie,Race to Witch Mountain,"July 1, 2019",2009,PG,99 min
7818,Movie,Rachel Getting Married,"September 1, 2019",2008,R,113 min
7819,Movie,Radical: the Controversial Saga of Dada Figueiredo,"April 12, 2017",2013,TV-MA,71 min
7820,Movie,Radiopetti,"January 1, 2017",2015,TV-PG,83 min
7821,Movie,Raging Bull,"October 1, 2019",1980,R,129 min
7822,Movie,Rahasya,"March 1, 2018",2015,TV-14,117 min
7823,Movie,Raiders!: The Story of the Greatest Fan Film Ever Made,"September 16, 2016",2015,NR,93 min
7824,Movie,Railroad Tigers,"August 19, 2017",2016,TV-14,124 min
7825,Movie,Raja Hindustani,"May 1, 2017",1996,TV-14,177 min
7826,Movie,Rajnigandha,"December 31, 2019",1974,TV-PG,104 min
7827,Movie,Ralph Breaks the Internet: Wreck-It Ralph 2,"June 11, 2019",2018,PG,113 min
7828,Movie,Ram Teri Ganga Maili,"December 31, 2019",1985,TV-14,178 min
7829,TV Show,Ramayan,"April 1, 2018",2012,TV-14,1 Season
7830,Movie,Ramen Shop,"July 31, 2019",2018,TV-PG,90 min
7831,Movie,Ramji Londonwaley,"December 31, 2019",2005,TV-14,154 min
7832,Movie,Rampant,"May 26, 2019",2018,TV-MA,122 min
7833,Movie,Ranbhool,"March 15, 2018",2010,TV-MA,115 min
7834,Movie,Rangreza,"August 1, 2018",2017,TV-14,126 min
7835,Movie,Rats,"December 16, 2016",2016,NR,88 min
7836,TV Show,Razia Sultan,"April 1, 2017",2015,TV-14,1 Season
7837,Movie,Reaction,"June 20, 2019",2011,TV-14,99 min
7838,Movie,Ready,"October 22, 2017",2011,TV-PG,144 min
7839,TV Show,Reality of Dream,"July 31, 2018",2015,TV-MA,1 Season
7840,Movie,Rebel Without a Cause,"November 1, 2019",1955,PG-13,111 min
7841,TV Show,Rebelde,"December 31, 2017",2004,TV-14,1 Season
7842,Movie,Recall,"June 25, 2019",2018,TV-MA,73 min
7843,TV Show,Rectify,"March 4, 2017",2016,TV-MA,4 Seasons
7844,Movie,Red Christmas,"December 11, 2017",2016,TV-MA,81 min
7845,Movie,Red Dawn,"December 31, 2019",1984,PG-13,114 min
7846,Movie,Red Oleanders Raktokarobi,"September 15, 2018",2017,TV-14,112 min
7847,Movie,Red Trees,"March 24, 2018",2017,TV-PG,80 min
7848,TV Show,Red vs. Blue,Unknown,2015,NR,13 Seasons
7849,Movie,Refugee,"March 10, 2017",2016,TV-PG,24 min
7850,Movie,Regatta,"May 9, 2019",2015,TV-MA,100 min
7851,TV Show,Reggie Yates Outside Man," December 15, 2017",2017,TV-MA,2 Seasons
7852,Movie,Reincarnated,"June 13, 2016",2012,R,96 min
7853,Movie,Rembat,"August 21, 2017",2015,TV-PG,88 min
7854,Movie,Remember,"July 26, 2018",2015,R,95 min
7855,Movie,Remember Me,"August 1, 2020",2010,PG-13,112 min
7856,Movie,Rememory,"June 1, 2020",2017,PG-13,112 min
7857,TV Show,Republic of Doyle,"May 28, 2020",2014,TV-14,6 Seasons
7858,Movie,Resident Evil: Afterlife,"January 1, 2020",2010,R,97 min
7859,Movie,Residente,"January 1, 2018",2017,TV-MA,97 min
7860,Movie,Restless Creature: Wendy Whelan,"September 26, 2017",2016,TV-MA,94 min
7861,Movie,Return To The 36th Chamber,"August 16, 2018",1980,R,97 min
7862,Movie,Revelations,"March 1, 2017",2016,NR,118 min
7863,TV Show,Revenge,"May 2, 2019",2017,TV-MA,1 Season
7864,Movie,Revenge of the Green Dragons,"July 21, 2018",2014,R,95 min
7865,TV Show,Revolting Rhymes,"February 1, 2018",2017,TV-PG,1 Season
7866,Movie,Revolutionary Road,"November 1, 2019",2008,R,120 min
7867,Movie,Rezeta,"December 3, 2016",2012,NR,84 min
7868,TV Show,"Rica, Famosa, Latina","April 26, 2019",2016,TV-MA,4 Seasons
7869,Movie,Righteous Kill,"June 1, 2019",2008,R,101 min
7870,Movie,Ringan,"May 1, 2018",2015,TV-14,103 min
7871,TV Show,Ripper Street,"September 8, 2017",2017,TV-MA,5 Seasons
7872,Movie,Rise of the Zombie,"December 15, 2017",2013,TV-MA,83 min
7873,TV Show,Rishta.com,"March 15, 2018",2010,TV-14,1 Season
7874,Movie,Rivaaz,"November 1, 2017",2011,TV-MA,107 min
7875,Movie,Road to Sangam,"December 31, 2019",2010,TV-14,136 min
7876,Movie,Road to Yesterday,"July 1, 2016",2015,TV-14,96 min
7877,Movie,Roberto Saviano: Writing Under Police Protection,"May 1, 2018",2016,TV-14,45 min
7878,Movie,Robin Hood: The Rebellion,"May 1, 2019",2018,TV-14,92 min
7879,TV Show,Robotech,"October 1, 2016",1985,TV-MA,1 Season
7880,Movie,Rocky,"August 1, 2019",1976,PG,120 min
7881,Movie,Rocky II,"August 1, 2019",1979,PG,119 min
7882,Movie,Rocky III,"August 1, 2019",1982,PG,100 min
7883,Movie,Rocky IV,"August 1, 2019",1985,PG,92 min
7884,Movie,Rocky V,"August 1, 2019",1990,PG-13,104 min
7885,Movie,Roger Corman's Death Race 2050,"January 17, 2017",2017,R,93 min
7886,Movie,Roh's Beauty,"April 19, 2019",2014,TV-MA,98 min
7887,Movie,Roll Red Roll,"August 8, 2019",2018,TV-MA,80 min
7888,Movie,Rolling Papers,"September 8, 2017",2015,TV-MA,79 min
7889,Movie,Romeo Ranjha,"November 1, 2017",2014,TV-14,122 min
7890,Movie,Room,"July 19, 2018",2015,R,118 min
7891,Movie,Room for Rent,"March 1, 2019",2017,TV-MA,89 min
7892,Movie,Room on the Broom,"July 1, 2019",2012,TV-Y7,26 min
7893,TV Show,Roonpi Secret Love,"June 21, 2019",2016,TV-14,3 Seasons
7894,Movie,Roots,"November 1, 2017",2016,TV-PG,62 min
7895,Movie,Rosemary's Baby,"November 1, 2019",1968,R,137 min
7896,Movie,Rounders,"November 1, 2019",1998,R,121 min
7897,TV Show,Royal Pains," May 18, 2017",2016,TV-PG,8 Seasons
7898,TV Show,Rubi,"December 31, 2017",2004,TV-PG,1 Season
7899,Movie,Rukh,"April 1, 2018",2017,TV-MA,103 min
7900,Movie,Rumble,"September 15, 2017",2016,TV-MA,92 min
7901,Movie,Rumble in the Bronx,"November 1, 2019",1995,R,89 min
7902,Movie,Rumor Has It,"August 1, 2019",2005,PG-13,97 min
7903,Movie,Run,"March 1, 2018",2004,TV-14,134 min
7904,Movie,Runaway Bride,"December 1, 2020",1999,PG,116 min
7905,Movie,Running for Grace,"June 19, 2019",2018,TV-14,110 min
7906,Movie,Running Out Of Time,"August 1, 2019",2018,TV-14,88 min
7907,TV Show,Rurouni Kenshin," January 1, 2020",1998,TV-14,3 Seasons
7908,Movie,Russell Madness,"May 10, 2015",2015,PG,93 min
7909,TV Show,Russell Peters vs. the World,"October 14, 2013",2013,NR,1 Season
7910,Movie,Russell Peters: Notorious,"October 14, 2013",2013,NR,72 min
7911,Movie,Rustom,"January 6, 2017",2016,TV-14,141 min
7912,Movie,S Is for Stanley,"June 15, 2017",2016,TV-MA,82 min
7913,Movie,S.W.A.T.,"January 1, 2021",2003,PG-13,117 min
7914,Movie,Saath Saath,"December 31, 2019",1982,TV-14,118 min
7915,Movie,Sacro GRA,"March 21, 2017",2013,TV-MA,91 min
7916,Movie,Sadece Sen,"March 10, 2017",2014,TV-MA,105 min
7917,Movie,Sadie's Last Days on Earth,"August 22, 2017",2016,TV-14,94 min
7918,Movie,Sadma,"December 31, 2019",1983,TV-14,137 min
7919,TV Show,Sadqay Tumhare,"December 15, 2016",2014,TV-PG,1 Season
7920,Movie,Saeed Mirza: The Leftist Sufi,"May 1, 2017",2016,TV-MA,61 min
7921,Movie,Safety Not Guaranteed,"August 13, 2020",2012,R,86 min
7922,Movie,Saheb Bibi Golaam,"January 1, 2017",2016,TV-MA,118 min
7923,Movie,Sairat,"April 1, 2018",2016,TV-14,173 min
7924,Movie,Sakhi,"February 15, 2018",2007,TV-PG,152 min
7925,Movie,Salem: His Sister's Father,"June 22, 2019",2014,TV-14,99 min
7926,Movie,Samantaral,"September 15, 2018",2017,TV-MA,110 min
7927,Movie,Samarppanam,"March 1, 2018",2017,TV-PG,116 min
7928,Movie,Sameer Abu Alneel,"June 6, 2019",2013,TV-14,107 min
7929,Movie,Samson,"December 14, 2018",2018,PG-13,109 min
7930,Movie,Samudri Lootere,"June 18, 2019",2018,TV-Y,65 min
7931,Movie,San Pietro,"March 31, 2017",1945,TV-14,32 min
7932,Movie,Sanai Choughade,"January 1, 2018",2008,TV-14,122 min
7933,Movie,Sangam,"December 31, 2019",1964,TV-14,228 min
7934,Movie,Santa Claws,"November 17, 2017",2014,TV-PG,86 min
7935,Movie,Santa's Apprentice,"December 20, 2015",2010,TV-G,72 min
7936,Movie,Sarah's Key,"September 21, 2019",2010,PG-13,102 min
7937,Movie,Sardaar ji,"December 1, 2017",2015,TV-14,140 min
7938,Movie,Sardaarji 2,"October 15, 2017",2016,TV-PG,145 min
7939,Movie,Sarivar Sari,"February 15, 2018",2005,TV-14,126 min
7940,Movie,Sarvopari Palakkaran,"July 1, 2018",2017,TV-14,133 min
7941,Movie,Sat Sri Akal,"January 30, 2019",2008,TV-14,141 min
7942,Movie,Satan & Adam,"June 1, 2019",2018,TV-MA,78 min
7943,TV Show,Satrangi,"April 1, 2017",2014,TV-PG,1 Season
7944,Movie,Satrangi Re,"March 15, 2018",2012,TV-14,150 min
7945,Movie,Satte Pe Satta,"December 31, 2019",1982,TV-14,153 min
7946,Movie,Saturday Church,"October 6, 2020",2017,TV-MA,83 min
7947,Movie,Savage Dog,"November 1, 2017",2017,TV-MA,95 min
7948,Movie,Savage Raghda,"June 13, 2019",2018,TV-MA,93 min
7949,TV Show,Save Our Shelter,"August 18, 2018",2015,TV-G,1 Season
7950,Movie,Saving Mr. Banks,"March 2, 2019",2013,PG-13,126 min
7951,Movie,Saving Zoë,"January 15, 2020",2019,R,95 min
7952,Movie,Say When,"July 19, 2018",2014,R,99 min
7953,Movie,Scales: Mermaids Are Real,"January 23, 2020",2017,PG,93 min
7954,TV Show,Scandal," May 19, 2018",2018,TV-14,7 Seasons
7955,Movie,Scandal in Sorrento,"November 13, 2020",1955,TV-PG,93 min
7956,Movie,Scary Movie,"January 1, 2020",2000,R,88 min
7957,Movie,Scary Movie 5,"August 12, 2020",2013,PG-13,88 min
7958,Movie,Schindler's List,"April 1, 2018",1993,R,195 min
7959,Movie,School Daze,"November 1, 2020",1988,R,120 min
7960,Movie,Scooby-Doo on Zombie Island,"December 15, 2019",1998,TV-PG,77 min
7961,Movie,Scott Pilgrim vs. the World,"September 16, 2018",2010,PG-13,112 min
7962,Movie,Scream 2,"October 1, 2019",1997,R,121 min
7963,Movie,Scream 3,"July 1, 2019",2000,R,117 min
7964,Movie,Seal Team Six: The Raid on Osama Bin Laden,"January 1, 2020",2012,TV-MA,90 min
7965,Movie,Searching for Bobby Fischer,"December 7, 2020",1993,PG,110 min
7966,Movie,Searching for Sugar Man,"December 1, 2019",2012,PG-13,86 min
7967,Movie,Season of the Witch,"April 26, 2019",2011,PG-13,95 min
7968,Movie,Secret,"July 1, 2018",2007,TV-PG,101 min
7969,TV Show,Secret Affair,"May 22, 2017",2014,TV-14,1 Season
7970,Movie,Secret in Their Eyes,"April 1, 2018",2015,PG-13,111 min
7971,Movie,Secrets of Althorp - The Spencers,"April 22, 2017",2013,TV-PG,54 min
7972,Movie,Secrets of Chatsworth,"February 22, 2017",2013,TV-PG,54 min
7973,Movie,Secrets of Henry VIII's Palace: Hampton Court,"February 22, 2017",2013,TV-PG,54 min
7974,Movie,Secrets of Her Majesty's Secret Service,"February 22, 2017",2014,TV-PG,55 min
7975,Movie,Secrets of Highclere Castle,"February 22, 2017",2013,TV-PG,54 min
7976,Movie,Secrets of Scotland Yard,"April 22, 2017",2013,TV-14,55 min
7977,Movie,Secrets of Selfridges,"April 22, 2017",2014,TV-PG,55 min
7978,Movie,Secrets of the Tower of London,"February 22, 2017",2013,TV-PG,55 min
7979,Movie,Secrets of Underground London,"April 22, 2017",2014,TV-PG,55 min
7980,Movie,Secrets of Westminster,"April 22, 2017",2014,TV-PG,55 min
7981,Movie,Sen Kimsin?,"March 10, 2017",2012,TV-14,102 min
7982,Movie,Senna,"October 1, 2019",2010,PG-13,106 min
7983,TV Show,Sensitive Skin," December 1, 2019",2016,TV-MA,1 Season
7984,Movie,"Septiembre, un llanto en silencio","March 10, 2018",2017,TV-MA,69 min
7985,TV Show,Servant of the People,"March 1, 2017",2015,TV-14,1 Season
7986,Movie,Set Up,"January 10, 2020",2011,R,85 min
7987,Movie,Sex and the City 2,"January 1, 2021",2010,R,146 min
7988,Movie,Sex and the City: The Movie,"January 1, 2021",2008,R,145 min
7989,Movie,Sex Doll,"July 10, 2017",2016,UR,103 min
7990,Movie,"Sexo, Pudor y Lagrimas","December 15, 2017",1999,R,111 min
7991,Movie,SGT. Will Gardner,"May 19, 2019",2019,TV-MA,125 min
7992,TV Show,Shadow of Truth,"January 27, 2017",2016,TV-MA,1 Season
7993,Movie,Shahanpan Dega Deva,"January 1, 2018",2011,TV-14,115 min
7994,TV Show,Shaka Zulu,"January 10, 2019",1986,TV-14,1 Season
7995,Movie,Shakti: The Power,"March 1, 2018",2002,TV-MA,168 min
7996,Movie,Shanghai,"March 1, 2018",2012,TV-14,109 min
7997,Movie,Shararat,"March 1, 2018",2002,TV-PG,148 min
7998,Movie,Shark Busters,"August 16, 2018",2002,TV-14,92 min
7999,Movie,Shark Night,"November 2, 2019",2011,PG-13,91 min
8000,Movie,Shaurya: It Takes Courage to Make Right... Right,"March 1, 2018",2008,TV-14,135 min
8001,Movie,She Did That,"February 4, 2020",2019,TV-PG,71 min
8002,Movie,Shelter,"December 29, 2017",2010,R,112 min
8003,TV Show,Sherlock,"May 15, 2017",2017,TV-14,4 Seasons
8004,Movie,Sherlock Holmes,"January 1, 2021",2009,PG-13,128 min
8005,Movie,Shiva,"December 31, 2019",1990,TV-MA,168 min
8006,Movie,Shopkins: Chef Club,"November 15, 2018",2016,TV-Y,45 min
8007,Movie,Shopkins: Wild,"November 15, 2018",2018,TV-Y,75 min
8008,Movie,Shopkins: World Vacation,"November 15, 2018",2017,TV-Y,71 min
8009,Movie,Shorgul,"October 30, 2018",2016,TV-14,122 min
8010,Movie,Short Term 12,"July 18, 2019",2013,R,97 min
8011,Movie,Shorts,"July 1, 2019",2009,PG,89 min
8012,Movie,SHOT! The Psycho-Spiritual Mantra of Rock,"August 10, 2017",2016,TV-MA,98 min
8013,Movie,Shuddhi,"March 1, 2018",2017,TV-14,115 min
8014,Movie,Shutter,"September 5, 2018",2004,TV-MA,96 min
8015,Movie,Sicilian Ghost Story,"July 6, 2019",2017,TV-MA,119 min
8016,TV Show,Sid the Science Kid,"March 31, 2020",2008,TV-Y,1 Season
8017,Movie,Siddhant,"October 30, 2018",2014,TV-G,105 min
8018,Movie,Silencer,"December 3, 2018",2018,TV-MA,88 min
8019,Movie,Silent Hill: Revelation,"December 13, 2019",2012,R,94 min
8020,Movie,Silicon Cowboys,"April 1, 2017",2016,TV-PG,77 min
8021,TV Show,Silver Spoon,"September 15, 2017",2015,TV-MA,2 Seasons
8022,TV Show,Sin senos no hay paraíso,"May 15, 2017",2008,TV-14,1 Season
8023,TV Show,Sin Senos sí Hay Paraíso," January 11, 2019",2018,TV-MA,3 Seasons
8024,Movie,Singh Saab the Great,"July 15, 2017",2013,TV-14,143 min
8025,Movie,Single,"September 28, 2018",2015,TV-PG,127 min
8026,Movie,Singularity,"June 1, 2018",2017,PG-13,92 min
8027,Movie,Sinister Circle,"October 1, 2019",2017,TV-MA,87 min
8028,Movie,Siren,"January 1, 2020",2016,TV-MA,83 min
8029,Movie,Sister Code,"February 14, 2016",2015,R,95 min
8030,Movie,Skin Trade,"December 17, 2018",2014,R,96 min
8031,TV Show,Skin Wars,"October 1, 2016",2016,TV-14,3 Seasons
8032,TV Show,Skin Wars: Fresh Paint,"December 15, 2018",2016,TV-14,1 Season
8033,Movie,Skiptrace,"July 4, 2019",2016,PG-13,107 min
8034,Movie,Sky on Fire,"August 5, 2017",2016,TV-MA,100 min
8035,Movie,Skydancers,"June 27, 2018",2014,TV-G,49 min
8036,Movie,Skyline,"January 16, 2019",2010,PG-13,94 min
8037,Movie,Sleeping with Other People,"October 2, 2017",2015,R,101 min
8038,Movie,Sleepover,"March 1, 2020",2004,PG,89 min
8039,Movie,Sling Blade,"November 1, 2019",1996,R,135 min
8040,Movie,Sliver,"January 1, 2020",1993,R,107 min
8041,TV Show,Slobby's World,"December 31, 2018",2018,TV-MA,1 Season
8042,Movie,Slow West,"July 26, 2018",2015,R,84 min
8043,Movie,Small Soldiers,"June 1, 2019",1998,PG-13,110 min
8044,Movie,Smart People,"July 12, 2019",2008,R,95 min
8045,Movie,Smash: Motorized Mayhem,"May 15, 2017",2017,TV-MA,66 min
8046,Movie,SMOSH: The Movie,"September 22, 2015",2015,PG-13,83 min
8047,Movie,Sniper: Special Ops,"January 10, 2020",2016,R,86 min
8048,Movie,Socha Na Tha,"July 1, 2018",2005,TV-14,137 min
8049,Movie,Social Animals,"March 19, 2019",2018,TV-MA,87 min
8050,Movie,Soekarno,"January 5, 2019",2013,TV-MA,142 min
8051,Movie,Solo Con Tu Pareja,"September 1, 2018",1991,NR,94 min
8052,Movie,Solo: A Star Wars Story,"January 9, 2019",2018,PG-13,135 min
8053,Movie,Solo: A Star Wars Story (Spanish Version),"January 9, 2019",2018,PG-13,135 min
8054,Movie,Solomon Kane,"February 15, 2018",2009,R,104 min
8055,Movie,Some Freaks,"December 18, 2017",2017,TV-MA,97 min
8056,Movie,Something's Gotta Give,"August 1, 2019",2003,PG-13,128 min
8057,Movie,Son of a Gun,"July 19, 2018",2014,R,109 min
8058,Movie,Sons of Ben,"December 10, 2016",2016,NR,73 min
8059,TV Show,Sotus The Series,"May 25, 2019",2016,TV-MA,1 Season
8060,Movie,Soul Surfer,"May 17, 2020",2011,PG,106 min
8061,Movie,Soul to Keep,"July 1, 2019",2019,TV-MA,94 min
8062,Movie,Sour Grapes,"November 18, 2016",2016,NR,85 min
8063,TV Show,Space Racers,"March 31, 2020",2014,TV-Y,1 Season
8064,Movie,Sparkle,"November 1, 2019",1976,PG,98 min
8065,TV Show,Spartacus," February 1, 2015",2013,TV-MA,4 Seasons
8066,Movie,Speech & Debate,"July 6, 2017",2017,PG-13,96 min
8067,Movie,Speed Is My Need,"January 9, 2020",2019,TV-14,75 min
8068,Movie,Spider-Man 3,"November 1, 2019",2007,PG-13,139 min
8069,Movie,Spider-Man: Into the Spider-Verse,"June 26, 2019",2018,PG,117 min
8070,Movie,Spitfire: The Plane that Saved the World,"November 1, 2019",2018,TV-14,95 min
8071,TV Show,Splash and Bubbles," August 13, 2018",2018,TV-Y,2 Seasons
8072,Movie,Spotlight,"July 22, 2020",2015,R,129 min
8073,Movie,Spring Breakers,"January 10, 2021",2012,R,94 min
8074,Movie,Sprinter,"April 15, 2020",2018,TV-MA,112 min
8075,Movie,Spy Kids,"April 1, 2019",2001,PG,88 min
8076,Movie,Spy Kids 2: The Island of Lost Dreams,"March 8, 2019",2002,PG,100 min
8077,Movie,Spy Kids 3: Game Over,"April 1, 2019",2003,PG,83 min
8078,Movie,Spy Time,"June 1, 2016",2015,TV-MA,93 min
8079,Movie,St. Agatha,"August 8, 2019",2018,TV-MA,103 min
8080,Movie,Staged Killer,"June 28, 2019",2019,TV-14,88 min
8081,Movie,Standoff,"December 11, 2018",2015,R,86 min
8082,Movie,Star Men,"February 5, 2017",2015,TV-14,88 min
8083,Movie,Star Wars: Episode VIII: The Last Jedi,"June 26, 2018",2017,PG-13,152 min
8084,TV Show,Star-Crossed,"April 16, 2015",2014,TV-14,1 Season
8085,Movie,Starred Up,"August 29, 2019",2013,TV-MA,106 min
8086,TV Show,Station Horizon,"September 1, 2016",2015,TV-MA,1 Season
8087,Movie,Stealing History,"July 1, 2016",2006,TV-PG,52 min
8088,Movie,Step Brothers,"November 1, 2019",2008,R,98 min
